Price,Distance
2215000.0,7.3
851000.0,7.3
1910000.0,7.3
1311000.0,16.7
565000.0,11.2
770000.0,11.2
1220000.0,11.2
714000.0,16.1
815000.0,16.1
821000.0,16.1
1345000.0,13.8
630000.0,5.3
420000.0,5.3
1857000.0,5.3
370000.0,5.3
1500000.0,5.3
1425000.0,5.3
1910000.0,5.3
1485000.0,5.3
505000.0,6.2
595000.0,6.2
560000.0,6.2
2825000.0,6.2
1031000.0,21.3
1040000.0,21.3
912000.0,21.3
450000.0,8.9
1250000.0,8.9
650000.0,8.8
680000.0,8.8
1645000.0,8.8
720000.0,8.8
697500.0,8.8
810000.0,8.8
463000.0,8.8
1395000.0,16.0
1242000.0,16.0
677500.0,16.0
580000.0,18.0
540000.0,18.4
516000.0,18.4
1570000.0,12.3
790000.0,26.1
2400000.0,7.8
950000.0,7.8
550000.0,14.0
650000.0,14.5
1022000.0,11.7
850000.0,11.7
518500.0,11.7
1225000.0,3.4
2660000.0,5.4
1510000.0,5.4
802000.0,5.4
1007000.0,5.4
4050000.0,5.4
2550000.0,5.4
860000.0,5.4
1840000.0,7.3
1750000.0,7.3
688000.0,25.2
570000.0,6.4
900000.0,6.4
345000.0,31.7
570000.0,16.3
454500.0,16.3
463000.0,16.3
650000.0,41.0
482000.0,41.0
420000.0,14.6
682000.0,12.7
642500.0,6.4
798000.0,6.4
755000.0,6.4
710000.0,6.4
4050000.0,5.9
1650000.0,5.9
2020000.0,5.9
3000000.0,8.4
2500000.0,8.4
2500000.0,8.4
760000.0,4.3
1200000.0,4.3
940000.0,4.3
1200000.0,11.4
1800800.0,11.4
605000.0,0.0
375000.0,31.7
600000.0,31.7
900000.0,20.0
1500000.0,20.0
1500000.0,20.0
2025000.0,20.0
630000.0,25.9
522000.0,17.9
1071000.0,17.2
973000.0,17.2
880000.0,17.2
881100.0,16.2
1060000.0,6.2
1225000.0,6.2
930000.0,26.5
1800000.0,21.5
1440000.0,21.5
900000.0,14.2
730000.0,14.2
2558000.0,14.2
1001000.0,18.8
655000.0,34.1
1050000.0,6.2
730000.0,6.2
1195000.0,6.2
923000.0,6.2
600000.0,6.2
1230000.0,10.4
622000.0,22.7
1475000.0,1.8
450000.0,1.8
525000.0,1.8
1225000.0,5.3
520000.0,5.3
1955000.0,5.3
2775000.0,5.3
673000.0,5.3
1310000.0,15.4
1415000.0,12.3
601000.0,15.5
440000.0,11.4
370000.0,11.4
1051000.0,21.5
1206000.0,21.5
915000.0,21.5
900000.0,8.5
550000.0,8.5
500000.0,8.5
940000.0,8.5
412500.0,8.5
257500.0,8.5
257500.0,8.5
1114000.0,8.5
635000.0,8.5
520000.0,14.7
715000.0,14.7
1900000.0,3.5
1480000.0,3.5
2200000.0,3.5
760000.0,3.5
2635000.0,4.6
1250000.0,4.6
400000.0,4.6
1705000.0,4.6
4200000.0,4.6
1310000.0,4.6
626000.0,4.6
1270000.0,8.4
980000.0,8.4
460700.0,8.4
1148000.0,8.4
1540000.0,3.5
1210000.0,12.0
935000.0,12.0
510000.0,12.0
861000.0,12.0
732000.0,12.0
360000.0,12.0
755000.0,12.0
640000.0,12.0
325000.0,12.0
1200000.0,12.0
595000.0,2.4
590000.0,2.4
1450000.0,19.9
800000.0,19.9
655000.0,19.9
812000.0,19.9
1400000.0,8.9
1170000.0,8.9
970000.0,23.5
3350000.0,15.2
2255000.0,15.2
870000.0,22.2
1870000.0,5.1
1750000.0,1.9
1800000.0,1.9
3825000.0,1.9
485000.0,20.5
1350000.0,2.7
621000.0,2.7
940000.0,2.7
410000.0,2.7
980000.0,2.7
380000.0,2.7
625000.0,0.7
917000.0,20.8
632500.0,14.0
702000.0,14.0
701000.0,5.0
1600000.0,5.0
2000000.0,8.2
1610000.0,8.2
1742000.0,8.2
1016000.0,8.2
700000.0,10.5
532500.0,10.5
615000.0,10.5
615000.0,10.5
650000.0,10.5
2400000.0,10.2
938000.0,10.2
2290000.0,10.2
1775000.0,10.2
659500.0,18.0
505000.0,18.4
560000.0,18.4
701000.0,15.5
2600000.0,15.5
1205000.0,15.5
1750000.0,15.5
1350000.0,15.5
2300000.0,15.5
2330000.0,15.5
1035000.0,12.4
1350000.0,12.4
1410000.0,12.4
1120000.0,12.4
1204000.0,12.4
610000.0,27.0
760000.0,15.3
670000.0,15.3
675000.0,7.0
1860000.0,4.1
1400000.0,4.1
1350000.0,4.1
2070000.0,4.3
865000.0,17.2
980000.0,17.2
950000.0,17.2
1295000.0,8.9
788800.0,14.5
900000.0,14.5
700000.0,14.5
455000.0,14.7
483000.0,14.7
455000.0,14.7
1276000.0,6.4
700000.0,16.5
729000.0,16.5
1184000.0,16.7
1157000.0,16.7
1100000.0,16.7
2200000.0,6.8
865000.0,4.6
900000.0,25.2
742000.0,27.2
590500.0,27.2
500000.0,27.2
1142000.0,6.3
1100000.0,6.3
780000.0,6.3
920000.0,6.3
500000.0,6.3
650000.0,3.0
655000.0,14.0
1110000.0,5.7
890000.0,11.0
935000.0,11.0
815000.0,11.0
440500.0,15.5
750000.0,9.4
685000.0,9.4
451500.0,9.4
825000.0,4.3
425500.0,4.3
920000.0,4.3
762000.0,4.3
1306000.0,4.3
566000.0,4.3
1420000.0,10.2
1008000.0,10.2
805000.0,21.5
934000.0,9.5
585000.0,6.4
2330000.0,7.9
1721000.0,9.7
650000.0,23.2
762000.0,23.2
672000.0,17.3
1340000.0,11.4
883000.0,13.8
1384000.0,13.8
1350000.0,13.4
1070000.0,13.4
1500000.0,13.4
1200000.0,13.4
1200000.0,13.4
1100000.0,13.4
706000.0,13.4
785000.0,25.0
950000.0,25.0
2800000.0,10.5
290000.0,10.5
1625000.0,10.3
570500.0,14.0
631000.0,14.0
372100.0,6.4
1350000.0,5.2
1300000.0,5.2
315000.0,5.2
702500.0,4.0
275000.0,5.2
835000.0,5.2
900000.0,12.1
710000.0,12.1
1320000.0,14.7
480000.0,10.1
1840000.0,10.1
430000.0,10.1
525000.0,14.8
495000.0,31.2
403500.0,34.9
1550000.0,8.4
361000.0,7.8
960000.0,11.7
1130000.0,27.0
696000.0,16.7
1115000.0,16.7
1950000.0,16.7
962000.0,17.5
900000.0,6.7
365000.0,2.0
310000.0,20.6
662000.0,23.0
625500.0,23.0
459000.0,14.0
420500.0,14.0
583000.0,24.7
618500.0,24.7
727000.0,24.7
535000.0,14.8
560000.0,18.0
860000.0,14.7
802000.0,22.2
800000.0,22.2
854000.0,22.2
1220000.0,12.4
1735000.0,14.3
920000.0,16.1
904000.0,16.1
500000.0,28.8
1440000.0,8.9
900000.0,7.2
540000.0,18.0
1054000.0,18.0
625000.0,28.5
600000.0,19.6
401500.0,19.6
630000.0,19.6
1012000.0,19.6
565000.0,19.6
502500.0,7.5
1550000.0,7.5
420000.0,7.5
785000.0,8.2
1410000.0,7.5
750000.0,13.1
748888.0,24.8
850000.0,24.8
490000.0,2.1
381000.0,3.6
650000.0,3.6
1502000.0,3.6
878000.0,5.1
440000.0,5.1
395000.0,5.1
991000.0,5.1
710000.0,5.1
945000.0,15.4
1020000.0,15.4
1234000.0,15.4
300000.0,38.0
506000.0,38.0
755000.0,38.0
807000.0,45.9
426000.0,45.9
540000.0,7.3
960000.0,16.7
1116500.0,16.7
700000.0,11.2
610000.0,16.1
690000.0,16.1
585000.0,16.1
800000.0,16.1
800000.0,16.1
896000.0,16.1
1010000.0,16.1
1660000.0,13.8
1960000.0,13.8
1250000.0,13.8
1200000.0,5.3
670000.0,5.3
600000.0,5.3
415000.0,5.3
1150000.0,5.3
1100000.0,5.3
740000.0,6.2
525000.0,21.3
650000.0,8.8
580000.0,8.8
820000.0,8.8
600000.0,18.0
536500.0,18.4
541000.0,18.4
557000.0,18.4
1601000.0,7.8
559000.0,14.0
930000.0,14.5
705000.0,15.5
590000.0,15.5
920000.0,11.7
1100000.0,11.7
840000.0,11.7
860000.0,11.7
840000.0,3.4
535000.0,3.4
1080000.0,5.4
575000.0,25.2
740000.0,12.1
1040000.0,23.3
795000.0,16.3
660000.0,16.3
825000.0,12.7
770000.0,12.7
1170000.0,6.4
930000.0,6.4
650000.0,6.4
702000.0,6.4
575000.0,5.9
675000.0,4.3
440000.0,4.3
520000.0,17.4
430000.0,17.4
570000.0,17.4
520000.0,17.4
515000.0,17.4
415000.0,0.0
387000.0,0.0
341000.0,29.8
336000.0,29.8
426000.0,29.8
780000.0,25.9
610000.0,20.6
775500.0,17.9
726000.0,17.9
710000.0,17.9
1045000.0,17.2
820000.0,16.2
1301000.0,16.2
951000.0,6.2
1425000.0,6.2
935000.0,14.3
637500.0,26.5
780000.0,26.5
1800000.0,14.2
1700000.0,14.2
1930000.0,14.2
730000.0,14.2
2248000.0,14.2
1260000.0,14.2
760000.0,18.8
960000.0,18.8
550000.0,10.1
956000.0,10.1
620000.0,34.1
605000.0,34.1
740000.0,6.2
990000.0,6.2
950000.0,10.4
830000.0,10.4
650000.0,22.7
752000.0,22.7
541000.0,1.8
1307500.0,5.3
1100000.0,5.3
1050000.0,5.3
1800000.0,5.3
1550000.0,5.3
1211000.0,16.7
970000.0,11.2
1453000.0,11.2
650000.0,11.2
1610000.0,12.3
1150000.0,12.3
559000.0,43.3
470000.0,47.3
435000.0,47.3
1190000.0,21.5
935000.0,21.5
503750.0,21.5
962000.0,8.5
777000.0,8.5
629000.0,8.5
881000.0,8.5
690000.0,14.7
596000.0,14.7
698000.0,14.7
500000.0,4.6
600000.0,8.4
1060500.0,8.4
760000.0,8.4
940000.0,8.4
650000.0,8.4
990000.0,8.4
652000.0,12.0
953000.0,12.0
468000.0,12.0
710000.0,12.0
550000.0,12.0
725000.0,12.0
880000.0,12.0
502000.0,12.0
1175000.0,12.0
432000.0,2.4
800000.0,2.4
710000.0,21.3
1310000.0,8.9
855000.0,8.9
735000.0,23.5
755000.0,23.5
537000.0,20.6
386000.0,35.4
763000.0,35.4
725000.0,35.4
768000.0,35.4
2800000.0,1.9
345000.0,20.5
666000.0,2.7
910000.0,2.7
401500.0,2.7
760000.0,20.8
610000.0,14.0
550000.0,14.0
520000.0,14.0
805000.0,16.1
470000.0,5.0
1000000.0,5.0
630000.0,5.0
580000.0,5.0
860000.0,10.5
532000.0,10.5
960000.0,10.5
745500.0,10.5
392500.0,10.5
630000.0,10.5
580000.0,10.5
450000.0,18.0
853000.0,15.5
704000.0,15.5
508000.0,15.3
573000.0,15.3
800000.0,7.0
800000.0,7.0
1236000.0,7.0
328000.0,7.0
1140000.0,4.1
341500.0,4.3
470000.0,12.9
1111500.0,17.2
868000.0,8.9
1214000.0,14.7
1045000.0,14.7
622000.0,14.7
826000.0,21.1
1265000.0,21.5
604000.0,14.5
655000.0,14.5
850000.0,14.5
740000.0,14.5
505000.0,14.7
570000.0,14.7
453000.0,14.7
335000.0,14.7
280000.0,6.4
955000.0,6.4
700000.0,6.4
380000.0,3.1
1900000.0,3.1
800000.0,16.5
1090000.0,16.7
1920000.0,6.8
530000.0,25.5
631000.0,25.5
327500.0,27.2
982500.0,6.3
1400000.0,6.3
1042000.0,6.3
1230000.0,6.3
1005000.0,6.3
911000.0,3.0
1190000.0,3.0
2050000.0,7.5
1680000.0,7.5
280000.0,7.5
310000.0,7.5
1472000.0,7.5
454000.0,10.4
635000.0,10.4
1005000.0,11.0
820000.0,11.0
1360000.0,11.0
950000.0,11.0
620000.0,15.5
830000.0,9.4
730000.0,9.4
805000.0,9.4
510000.0,9.4
645000.0,12.8
486000.0,6.3
855000.0,4.3
1035000.0,4.3
1310000.0,4.3
1450000.0,10.2
1060000.0,10.2
970000.0,21.5
711000.0,21.5
840000.0,21.5
665000.0,9.5
750000.0,9.5
800000.0,9.5
800000.0,7.9
2400000.0,7.9
2400000.0,9.7
2668000.0,9.7
1750000.0,9.7
1850000.0,9.7
620000.0,23.2
670000.0,39.0
1850000.0,17.3
906000.0,8.8
1640000.0,11.4
1420000.0,11.4
1610000.0,11.4
410000.0,11.4
1500000.0,11.4
860000.0,13.8
775000.0,35.2
755000.0,35.2
1020000.0,13.4
874000.0,13.4
560000.0,8.6
620000.0,10.3
1500000.0,10.3
1100000.0,14.0
450000.0,14.0
560000.0,14.0
1120000.0,5.2
1110000.0,5.2
1260000.0,5.2
1790000.0,5.2
390500.0,4.0
370000.0,4.0
592000.0,5.2
800000.0,12.1
999000.0,12.1
680000.0,12.1
750000.0,14.8
1830000.0,7.7
920000.0,1.6
1400000.0,3.5
796000.0,10.1
1630000.0,10.1
1050000.0,10.1
825000.0,31.2
655000.0,31.2
610000.0,7.8
977500.0,11.7
639000.0,27.0
1138000.0,17.9
1050000.0,17.9
640000.0,3.6
1285000.0,6.7
890000.0,6.7
1080000.0,2.0
1000000.0,20.6
607500.0,20.6
500000.0,20.6
515000.0,20.6
510000.0,20.6
592500.0,20.6
595000.0,20.6
1005000.0,23.0
669000.0,24.7
880000.0,24.7
560000.0,24.7
895000.0,24.7
710000.0,7.9
572000.0,14.8
505000.0,18.0
550000.0,18.0
1530000.0,12.4
900000.0,12.4
816000.0,14.3
1385000.0,14.3
1380000.0,14.3
900000.0,16.1
547000.0,25.9
472500.0,28.8
895000.0,1.3
724000.0,27.0
1975000.0,7.2
1200000.0,7.2
751000.0,18.0
635000.0,7.2
630000.0,7.2
730000.0,7.2
600000.0,19.6
410000.0,19.6
545000.0,19.6
1620000.0,7.5
326000.0,7.5
1535000.0,8.2
830000.0,13.1
740000.0,24.8
2590000.0,2.1
505000.0,3.4
430000.0,5.1
900000.0,5.1
1000000.0,5.1
891000.0,5.1
742000.0,15.4
1011000.0,15.4
600500.0,38.0
665000.0,38.0
645000.0,12.9
627000.0,12.9
580000.0,7.3
519500.0,7.3
656000.0,16.7
730000.0,16.7
1182000.0,16.7
1500000.0,16.7
1800000.0,16.7
1832000.0,16.7
1000000.0,16.7
493000.0,11.2
940000.0,11.2
435000.0,11.2
725000.0,16.1
670000.0,20.4
470000.0,20.4
476500.0,20.4
741000.0,11.2
550000.0,11.2
1930000.0,13.8
1405000.0,13.8
500000.0,5.3
520000.0,6.2
1270500.0,21.3
751000.0,21.3
1515000.0,8.9
735000.0,8.8
590000.0,8.8
1460000.0,16.0
1535000.0,16.0
1205000.0,16.0
525000.0,16.0
700000.0,18.0
520000.0,18.4
650000.0,18.4
576000.0,18.4
472000.0,12.3
880000.0,7.8
985000.0,7.8
528000.0,14.0
590000.0,14.0
918000.0,11.7
777000.0,11.7
880000.0,11.7
591000.0,5.4
565000.0,14.0
362000.0,31.7
330000.0,31.7
798000.0,16.3
560000.0,16.3
447000.0,41.0
900000.0,41.0
910000.0,12.7
710000.0,12.7
670000.0,6.4
681000.0,6.4
1005000.0,6.4
468000.0,6.4
650000.0,6.4
1638000.0,8.4
640000.0,4.3
1380000.0,4.3
410000.0,4.3
420000.0,17.4
510000.0,0.0
375000.0,29.8
326000.0,29.8
400000.0,29.8
412250.0,29.8
371500.0,31.7
672000.0,25.9
620000.0,25.9
725000.0,17.9
1101000.0,17.2
926000.0,17.2
362000.0,6.2
850000.0,21.5
309000.0,21.5
1267000.0,14.2
611000.0,14.2
1750000.0,14.2
755000.0,18.8
862000.0,18.8
815500.0,18.8
1780000.0,10.1
1100000.0,6.2
1130000.0,10.4
1006000.0,10.4
445000.0,22.7
650000.0,22.7
465000.0,1.8
1290000.0,5.3
1335000.0,5.3
352500.0,5.3
782500.0,5.3
1875000.0,5.3
1390000.0,15.5
643500.0,47.3
541000.0,8.5
510000.0,8.5
550000.0,8.5
580000.0,8.5
706000.0,8.5
637000.0,3.5
559000.0,3.5
570000.0,4.6
250000.0,8.4
392000.0,8.4
505000.0,8.4
980000.0,8.4
785500.0,8.4
495000.0,12.0
320000.0,12.0
617500.0,12.0
1282500.0,12.0
760500.0,12.0
419000.0,2.4
1590000.0,2.4
1710000.0,2.4
592000.0,2.4
1667500.0,2.4
685000.0,2.4
882500.0,19.9
910000.0,19.9
777000.0,21.3
510000.0,20.6
431000.0,20.6
1651000.0,15.2
770000.0,15.2
1040000.0,22.2
1120000.0,22.2
886000.0,5.1
601000.0,20.5
810000.0,20.5
945000.0,20.5
500000.0,20.5
747500.0,2.7
420000.0,2.7
460000.0,2.7
1340000.0,2.7
580000.0,20.8
700000.0,22.2
627000.0,14.0
360000.0,5.0
530000.0,5.0
533000.0,5.0
1180000.0,5.0
1220000.0,8.2
500000.0,31.7
438000.0,31.7
510000.0,31.7
910000.0,10.5
650000.0,10.5
595000.0,10.5
710000.0,10.5
615000.0,10.5
859000.0,10.5
2225000.0,10.2
1950000.0,10.2
2550000.0,10.2
830000.0,10.2
740000.0,18.0
620000.0,18.0
512000.0,18.4
463500.0,18.4
530000.0,18.4
446000.0,18.4
520000.0,18.0
530000.0,18.0
725500.0,18.0
688000.0,15.5
630000.0,15.5
800000.0,15.5
760000.0,15.5
502000.0,15.5
1325000.0,15.5
1275000.0,15.5
1300000.0,15.5
1215000.0,12.4
1320000.0,12.4
731000.0,12.4
651000.0,15.3
685000.0,15.3
631000.0,15.3
715500.0,15.3
1110000.0,7.0
735000.0,4.1
920000.0,4.1
350000.0,4.1
822000.0,12.9
988000.0,17.2
855000.0,14.7
630000.0,14.7
830000.0,14.5
710000.0,14.5
850000.0,14.5
383000.0,14.7
463000.0,14.7
471500.0,14.7
412500.0,14.7
452000.0,14.7
665000.0,14.7
485000.0,14.7
510000.0,14.7
850000.0,6.4
915000.0,6.4
1591000.0,16.7
1490000.0,16.7
1440000.0,6.8
400000.0,25.5
620000.0,31.4
900000.0,6.3
1407000.0,6.3
1044000.0,6.3
780000.0,10.4
670000.0,10.4
555000.0,14.0
613000.0,10.5
340000.0,10.5
580000.0,10.5
1305000.0,5.7
402000.0,15.5
627000.0,12.8
380000.0,6.3
631500.0,6.3
1185000.0,4.3
1500000.0,4.3
1540000.0,10.2
1125000.0,21.5
1510000.0,21.5
770000.0,9.5
3812000.0,7.9
1450000.0,7.9
1600000.0,9.7
950000.0,9.7
1755000.0,9.7
606000.0,23.2
537000.0,39.0
900000.0,17.3
1500000.0,17.3
1435000.0,11.4
592000.0,13.8
900000.0,13.8
1780000.0,13.8
1260000.0,13.8
620000.0,35.2
600000.0,17.3
1215000.0,17.3
615000.0,13.4
790000.0,25.0
770000.0,25.0
1831000.0,10.9
800000.0,8.6
381500.0,8.6
845000.0,10.5
495000.0,10.5
760000.0,10.5
1240000.0,10.5
950000.0,10.3
470000.0,14.0
586000.0,14.0
706000.0,14.0
550000.0,14.0
456000.0,29.8
555000.0,6.4
650000.0,5.2
1080000.0,5.2
725000.0,5.2
620000.0,4.0
683000.0,4.0
501000.0,4.0
615000.0,4.0
1220000.0,4.0
1150000.0,5.2
328000.0,5.2
400000.0,5.2
773500.0,12.1
1750500.0,10.4
835000.0,14.7
640000.0,14.8
1280000.0,7.7
2400000.0,7.7
682000.0,7.7
2500000.0,7.7
682000.0,7.7
600800.0,7.7
920000.0,1.6
1690000.0,3.5
550000.0,3.5
680000.0,10.1
316000.0,10.1
1600000.0,10.1
1151000.0,10.1
518000.0,14.8
625000.0,31.2
480000.0,34.9
1050000.0,11.7
750000.0,27.0
835500.0,27.0
1740000.0,17.9
560000.0,17.9
751000.0,17.9
1237500.0,17.9
976000.0,17.5
1662500.0,3.6
591000.0,3.6
650000.0,6.7
1400000.0,6.7
996000.0,6.7
430000.0,6.7
1011000.0,6.7
770000.0,6.7
830000.0,6.7
455000.0,17.4
510000.0,20.6
620000.0,20.6
590000.0,20.6
470000.0,20.6
662000.0,20.6
390000.0,20.6
500000.0,34.7
1150000.0,23.0
745000.0,23.0
1130000.0,23.0
928000.0,23.0
1020000.0,23.0
617000.0,24.7
632000.0,21.8
478000.0,12.4
1420000.0,12.4
1120000.0,14.3
1655000.0,14.3
970000.0,14.3
1225000.0,14.3
1120000.0,14.3
1460000.0,14.3
500000.0,25.9
531000.0,25.9
508000.0,28.8
450000.0,28.8
430000.0,28.8
3300000.0,8.9
700000.0,27.0
910000.0,7.2
815000.0,7.2
834500.0,7.2
850000.0,18.0
920000.0,18.0
850000.0,18.0
930000.0,7.2
720000.0,7.2
790000.0,7.2
1035000.0,7.2
1820000.0,7.2
710000.0,7.2
715000.0,7.2
655000.0,36.9
630000.0,28.5
1015000.0,28.5
676000.0,28.5
580000.0,28.5
658000.0,19.6
500000.0,19.6
460000.0,19.6
560000.0,19.6
503000.0,19.6
468000.0,7.5
1002000.0,7.5
1315000.0,7.5
1000000.0,7.5
550000.0,7.5
1875000.0,7.5
1800000.0,5.7
661000.0,13.1
861000.0,24.8
760000.0,24.8
890000.0,24.8
370000.0,5.1
957000.0,5.1
266000.0,38.0
680000.0,38.0
655000.0,38.0
570000.0,36.9
945000.0,38.0
450000.0,10.1
1908000.0,7.3
955000.0,7.3
1200000.0,16.7
1130000.0,16.7
820000.0,11.2
760000.0,11.2
680000.0,11.2
629500.0,11.2
900000.0,12.9
770000.0,16.1
887500.0,16.1
900000.0,16.1
633000.0,20.4
860000.0,11.2
580000.0,5.3
840000.0,5.3
1460000.0,5.3
400000.0,6.2
901000.0,21.3
835000.0,8.9
1535000.0,16.0
1257000.0,16.0
1200000.0,16.0
1030000.0,16.0
1260000.0,16.0
1200000.0,16.0
1150000.0,16.0
485000.0,18.0
618350.0,18.0
540000.0,18.4
990000.0,12.3
2250000.0,7.8
2530000.0,7.8
620500.0,14.0
1475000.0,11.7
750000.0,10.4
765000.0,10.4
445000.0,3.4
501000.0,3.4
1060000.0,3.4
1405000.0,5.4
3015000.0,5.4
1500000.0,7.3
745000.0,25.2
725000.0,25.2
216000.0,6.4
1070000.0,23.3
375000.0,31.7
444000.0,16.3
544000.0,16.3
580500.0,16.3
710000.0,16.3
700000.0,16.3
565500.0,41.0
1129000.0,14.6
1210000.0,12.7
670000.0,6.4
821000.0,6.4
600000.0,4.3
360000.0,17.4
510000.0,17.4
422000.0,0.0
565000.0,0.0
750000.0,0.0
540000.0,0.0
300000.0,29.8
385000.0,29.8
427500.0,31.7
641000.0,20.0
668000.0,17.9
650000.0,17.9
490000.0,17.9
800000.0,17.9
955000.0,17.9
635000.0,17.9
943000.0,10.2
1400000.0,6.2
1245000.0,6.2
920000.0,14.3
1320000.0,14.3
696000.0,26.5
600000.0,21.5
440000.0,21.5
630000.0,21.5
1635000.0,14.2
1406000.0,14.2
1640000.0,14.2
1001000.0,18.8
1030000.0,18.8
540000.0,10.1
910000.0,10.1
295000.0,10.1
1965000.0,10.1
950000.0,6.2
881000.0,6.2
582000.0,6.2
695000.0,22.7
681000.0,1.8
1803000.0,1.8
950000.0,5.3
1610000.0,5.3
1515000.0,5.3
725000.0,15.4
813000.0,15.4
545000.0,11.2
1300000.0,11.2
1260000.0,11.2
921000.0,11.2
1250000.0,15.5
840000.0,15.5
1350000.0,21.5
541000.0,8.5
565000.0,8.5
840000.0,8.5
940000.0,8.5
942000.0,20.1
620000.0,14.7
801000.0,14.7
1722500.0,3.5
2730000.0,3.5
1030000.0,3.5
520000.0,4.6
1485000.0,8.4
1350000.0,8.4
905000.0,8.4
1045000.0,8.4
905000.0,12.0
875000.0,12.0
670000.0,12.0
605000.0,12.0
672000.0,12.0
660000.0,2.4
1310000.0,2.4
666000.0,2.4
330000.0,2.4
927000.0,2.4
905000.0,2.4
575500.0,2.4
1400000.0,21.3
850000.0,19.9
1005000.0,19.9
558500.0,7.2
393200.0,20.6
460000.0,20.6
490000.0,20.6
1660000.0,15.2
1235000.0,15.2
590000.0,15.5
870000.0,35.4
880000.0,35.4
312000.0,11.0
945000.0,5.1
730000.0,6.2
2200000.0,1.9
980000.0,1.9
591000.0,20.5
561000.0,20.5
612000.0,20.5
690000.0,20.5
645000.0,2.7
1090000.0,2.7
570000.0,2.7
555000.0,2.7
732000.0,0.7
1192000.0,6.2
481000.0,5.0
600000.0,5.0
360000.0,31.7
597000.0,31.7
475000.0,31.7
495000.0,31.7
590000.0,10.5
695000.0,10.5
760000.0,10.5
583500.0,10.5
1050000.0,10.2
585000.0,18.0
685000.0,15.5
693000.0,15.5
1245000.0,12.4
2000000.0,12.4
867000.0,15.3
407000.0,15.3
590500.0,15.3
1000000.0,7.0
891000.0,7.0
615500.0,12.9
300000.0,12.9
908000.0,14.7
850000.0,14.7
1200000.0,14.7
1310000.0,14.7
930000.0,14.7
686000.0,14.5
755000.0,14.5
678000.0,14.7
645000.0,14.7
482500.0,14.7
394000.0,14.7
597000.0,14.7
1300000.0,6.4
821000.0,16.5
635000.0,16.5
1095000.0,16.7
601000.0,35.5
1050000.0,6.8
385000.0,6.8
1285000.0,6.8
560000.0,4.6
525300.0,25.5
750000.0,6.3
2450000.0,6.3
645000.0,6.3
1436000.0,7.5
421000.0,10.4
1910000.0,3.0
905000.0,10.5
1680000.0,5.7
913000.0,11.0
870000.0,11.0
590000.0,15.5
1070000.0,9.4
5100000.0,6.3
450000.0,6.3
820000.0,6.3
1330000.0,6.3
1160000.0,6.3
985000.0,4.3
877000.0,4.3
1130000.0,4.3
985000.0,4.3
695000.0,9.5
905000.0,9.5
600000.0,6.4
870000.0,7.9
1785000.0,9.7
1485000.0,9.7
2650000.0,9.7
1005000.0,9.7
1951000.0,9.7
1950000.0,9.7
1800000.0,9.7
824000.0,23.2
1375000.0,17.3
1630000.0,17.3
1405000.0,17.3
2310000.0,11.4
1200000.0,11.4
1660000.0,11.4
770000.0,11.4
1330000.0,13.8
1290000.0,13.8
1216000.0,13.8
1138000.0,13.8
1575000.0,13.8
1065000.0,13.8
1140000.0,13.8
1470000.0,13.8
827000.0,35.2
940000.0,35.2
975000.0,35.2
1950000.0,17.3
1350000.0,13.4
1160000.0,13.4
1375000.0,13.4
1320000.0,13.4
840000.0,27.0
2831000.0,10.9
1820000.0,10.9
610000.0,16.1
5500000.0,10.5
617000.0,10.5
1700000.0,10.5
4125000.0,10.5
2515000.0,10.3
817500.0,10.3
1590000.0,10.3
1775000.0,10.3
780000.0,10.3
673000.0,14.0
1400000.0,5.2
1200000.0,5.2
515000.0,5.2
800000.0,5.2
1023000.0,4.0
755000.0,4.0
650000.0,5.2
820000.0,10.8
680000.0,12.1
670000.0,12.1
814000.0,12.1
715000.0,12.1
657500.0,14.8
580000.0,14.8
930000.0,14.7
4060000.0,7.7
3950000.0,7.7
1455000.0,7.7
1850000.0,7.7
1600000.0,7.7
950000.0,7.7
692500.0,7.7
615000.0,8.4
1520000.0,3.5
1333000.0,10.1
645000.0,10.1
1609000.0,8.4
985000.0,8.4
490000.0,7.8
1131000.0,11.7
721000.0,27.0
960000.0,17.9
1295000.0,17.9
1238888.0,16.7
575000.0,17.5
1436000.0,3.6
1020000.0,6.7
1055000.0,6.7
1080000.0,6.7
685000.0,6.7
550000.0,6.7
1210000.0,6.7
631000.0,6.7
926000.0,6.7
457000.0,17.4
560000.0,20.6
505000.0,20.6
497500.0,20.6
640000.0,23.0
730000.0,23.0
1005000.0,23.0
790000.0,23.0
931000.0,23.0
1000000.0,23.0
857000.0,23.0
477000.0,14.0
500000.0,24.7
510000.0,24.7
632000.0,24.7
610000.0,24.7
585000.0,24.7
750000.0,24.7
850000.0,14.7
950000.0,21.8
955000.0,22.2
1375000.0,12.4
1400000.0,12.4
1275000.0,12.4
1820000.0,12.4
1482000.0,14.3
1050000.0,14.3
1470000.0,14.3
1050000.0,14.3
1175000.0,14.3
937000.0,14.3
800000.0,14.3
1381000.0,14.3
920000.0,14.3
1701000.0,14.3
1620000.0,14.3
1171000.0,16.1
555000.0,25.9
500500.0,28.8
881017.0,18.0
660000.0,7.2
670000.0,7.2
613000.0,28.5
620000.0,19.6
652000.0,19.6
557500.0,19.6
599500.0,19.6
569000.0,19.6
582000.0,19.6
1620000.0,7.5
1185000.0,7.5
1210000.0,7.5
2100000.0,7.5
900000.0,7.5
1500000.0,7.5
850000.0,7.5
700000.0,7.5
1260000.0,8.2
